Time Stamp;GPS Time;UTC Time;UTC Date;UT;UT;UT;Num Sv Used;Correction Age;Accelerometer X;Accelerometer Y;Accelerometer Z;Gyroscope X;Gyroscope Y;Gyroscope Z;Magnetometer X;Magnetometer Y;Magnetometer Z;Roll;Pitch;Yaw;Latitude;Longitude;Altitude MSL;X Velocity;Y Velocity;Z Velocity
994510.000000;993.319;173793319;2017-02-21;00;16;33.319;0;0.000000;0.879;-1.591;-9.510;-0.158192;2.403060;7.012936;-0.657780;-0.008898;0.848730;9.238;5.076;194.379;48.874996385;2.188781385;-23031.979;2.044;2.186;43.809
994530.000000;993.339;173793339;2017-02-21;00;16;33.339;0;0.000000;0.897;-1.545;-9.615;-1.045809;3.014070;6.857439;-0.657469;-0.006284;0.850361;9.244;5.102;194.520;48.874995140;2.188782277;-23032.844;2.012;2.175;43.812
994550.000000;993.359;173793359;2017-02-21;00;16;33.359;0;0.000000;0.893;-1.683;-9.649;-0.291476;2.426176;6.712066;-0.657159;-0.003670;0.851992;9.248;5.123;194.659;48.874993895;2.188783169;-23033.708;1.984;2.164;43.815
994570.000000;993.379;173793379;2017-02-21;00;16;33.379;0;0.000000;0.927;-1.622;-9.554;-0.840252;2.078222;6.910842;-0.660429;-0.006714;0.850612;9.254;5.136;194.788;48.874992649;2.188784061;-23034.573;1.964;2.154;43.819
994590.000000;993.399;173793399;2017-02-21;00;16;33.399;0;0.000000;0.906;-1.636;-9.501;-0.445284;2.193272;7.644645;-0.663699;-0.009759;0.849232;9.260;5.149;194.945;48.874991403;2.188784954;-23035.438;1.941;2.142;43.822
994610.000000;993.419;173793419;2017-02-21;00;16;33.419;0;0.000000;0.941;-1.640;-9.597;-0.833452;1.893481;7.721475;-0.666177;-0.002825;0.849688;9.262;5.154;195.083;48.874990157;2.188785847;-23036.303;1.927;2.128;43.826
994630.000000;993.439;173793439;2017-02-21;00;16;33.439;0;0.000000;0.950;-1.594;-9.502;-0.806787;1.356263;7.696252;-0.668655;0.004109;0.850143;9.265;5.145;195.238;48.874988911;2.188786741;-23037.168;1.922;2.114;43.828
994650.000000;993.459;173793459;2017-02-21;00;16;33.459;0;0.000000;0.913;-1.616;-9.614;-0.859711;0.547101;7.764581;-0.666951;0.002763;0.851298;9.264;5.129;195.389;48.874987664;2.188787634;-23038.033;1.922;2.097;43.830
994670.000000;993.479;173793479;2017-02-21;00;16;33.479;0;0.000000;0.910;-1.609;-9.561;-1.017335;0.946913;7.262120;-0.665247;0.001417;0.852452;9.263;5.118;195.512;48.874986417;2.188788528;-23038.898;1.920;2.083;43.832
994690.000000;993.500;173793500;2017-02-21;00;16;33.500;0;0.000000;0.927;-1.588;-9.634;-0.849693;0.807651;6.943957;-0.669117;0.004117;0.849147;9.261;5.107;195.653;48.874985170;2.188789422;-23039.763;1.917;2.066;43.833
994710.000000;993.519;173793519;2017-02-21;00;16;33.519;0;0.000000;0.902;-1.634;-9.579;-1.077297;0.604116;7.210463;-0.672987;0.006817;0.845841;9.259;5.090;195.777;48.874983923;2.188790316;-23040.628;1.920;2.051;43.835
994730.000000;993.539;173793539;2017-02-21;00;16;33.539;0;0.000000;0.905;-1.661;-9.608;-1.019423;0.531869;7.089510;-0.673146;0.006659;0.846183;9.255;5.074;195.921;48.874982676;2.188791210;-23041.493;1.919;2.032;43.837
994750.000000;993.559;173793559;2017-02-21;00;16;33.559;0;0.000000;0.878;-1.622;-9.526;-1.250155;0.769466;7.539641;-0.673305;0.006501;0.846525;9.248;5.063;196.072;48.874981428;2.188792105;-23042.358;1.915;2.011;43.840
994770.000000;993.579;173793579;2017-02-21;00;16;33.579;0;0.000000;0.888;-1.625;-9.589;-1.169649;0.958616;7.557168;-0.674397;0.004392;0.846083;9.242;5.055;196.204;48.874980181;2.188793000;-23043.223;1.910;1.991;43.842
994790.000000;993.599;173793599;2017-02-21;00;16;33.599;0;0.000000;0.878;-1.631;-9.638;-1.336210;1.016923;7.481858;-0.675488;0.002284;0.845642;9.233;5.048;196.351;48.874978933;2.188793896;-23044.088;1.902;1.968;43.844
994810.000000;993.619;173793619;2017-02-21;00;16;33.619;0;0.000000;0.873;-1.610;-9.589;-1.226454;1.138553;7.253091;-0.674248;0.005694;0.849087;9.225;5.045;196.477;48.874977685;2.188794792;-23044.953;1.894;1.949;43.846
994830.000000;993.639;173793639;2017-02-21;00;16;33.639;0;0.000000;0.894;-1.623;-9.616;-1.269603;1.400282;6.996748;-0.673008;0.009104;0.852531;9.216;5.047;196.615;48.874976437;2.188795687;-23045.819;1.881;1.927;43.848
994850.000000;993.659;173793659;2017-02-21;00;16;33.659;0;0.000000;0.882;-1.631;-9.614;-1.235350;1.435400;6.666613;-0.674240;0.011916;0.850836;9.210;5.048;196.750;48.874975189;2.188796584;-23046.684;1.868;1.908;43.850
994870.000000;993.679;173793679;2017-02-21;00;16;33.679;0;0.000000;0.894;-1.608;-9.640;-1.115646;1.251192;6.696705;-0.675472;0.014728;0.849141;9.203;5.047;196.867;48.874973940;2.188797481;-23047.549;1.859;1.890;43.851
994890.000000;993.699;173793699;2017-02-21;00;16;33.699;0;0.000000;0.906;-1.639;-9.633;-1.165299;1.318138;6.761188;-0.679351;0.014807;0.846382;9.198;5.048;197.003;48.874972692;2.188798378;-23048.414;1.847;1.871;43.853
994910.000000;993.719;173793719;2017-02-21;00;16;33.719;0;0.000000;0.905;-1.638;-9.650;-1.054133;1.391429;6.803043;-0.683229;0.014885;0.843623;9.192;5.049;197.122;48.874971443;2.188799274;-23049.279;1.836;1.853;43.854
994930.000000;993.739;173793739;2017-02-21;00;16;33.739;0;0.000000;0.893;-1.623;-9.627;-1.176875;1.345117;6.892530;-0.681984;0.018632;0.844874;9.187;5.050;197.261;48.874970194;2.188800172;-23050.144;1.824;1.834;43.856
994950.000000;993.759;173793759;2017-02-21;00;16;33.759;0;0.000000;0.914;-1.606;-9.627;-1.062035;1.386939;6.771237;-0.680738;0.022378;0.846125;9.182;5.052;197.397;48.874968945;2.188801070;-23051.009;1.811;1.816;43.858
994970.000000;993.779;173793779;2017-02-21;00;16;33.779;0;0.000000;0.887;-1.617;-9.603;-1.200484;1.416150;6.565715;-0.680741;0.022700;0.847803;9.175;5.055;197.510;48.874967696;2.188801968;-23051.875;1.799;1.798;43.860
994990.000000;993.799;173793799;2017-02-21;00;16;33.799;0;0.000000;0.902;-1.618;-9.598;-1.123408;1.453183;6.423697;-0.680745;0.023023;0.849481;9.169;5.059;197.639;48.874966447;2.188802866;-23052.740;1.785;1.780;43.862
995010.000000;993.819;173793819;2017-02-21;00;16;33.819;0;0.000000;0.911;-1.615;-9.612;-1.179254;1.497431;6.259904;-0.684163;0.022601;0.847895;9.162;5.064;197.748;48.874965197;2.188803764;-23053.605;1.772;1.763;43.864
995030.000000;993.839;173793839;2017-02-21;00;16;33.839;0;0.000000;0.907;-1.603;-9.576;-1.166168;1.530121;6.298915;-0.687581;0.022179;0.846309;9.155;5.070;197.877;48.874963947;2.188804663;-23054.470;1.756;1.744;43.866
995050.000000;993.859;173793859;2017-02-21;00;16;33.859;0;0.000000;0.891;-1.626;-9.587;-1.131815;1.542296;6.452431;-0.685094;0.021969;0.846414;9.149;5.076;198.009;48.874962696;2.188805563;-23055.335;1.740;1.725;43.869
995070.000000;993.879;173793879;2017-02-21;00;16;33.879;0;0.000000;0.883;-1.615;-9.589;-1.108811;1.587515;6.583653;-0.682607;0.021759;0.846520;9.145;5.082;198.124;48.874961446;2.188806462;-23056.200;1.726;1.709;43.871
995090.000000;993.899;173793899;2017-02-21;00;16;33.899;0;0.000000;0.896;-1.605;-9.569;-1.004426;1.576931;6.628104;-0.685255;0.024108;0.847895;9.141;5.087;198.260;48.874960196;2.188807362;-23057.066;1.710;1.692;43.874
995110.000000;993.919;173793919;2017-02-21;00;16;33.919;0;0.000000;0.880;-1.613;-9.610;-1.018672;1.559978;6.677839;-0.687903;0.026458;0.849269;9.139;5.093;198.375;48.874958945;2.188808261;-23057.931;1.695;1.679;43.876
995130.000000;993.939;173793939;2017-02-21;00;16;33.939;0;0.000000;0.903;-1.600;-9.588;-0.827427;1.416623;6.565628;-0.687736;0.028420;0.847720;9.141;5.095;198.508;48.874957694;2.188809161;-23058.796;1.682;1.666;43.878
995150.000000;993.959;173793959;2017-02-21;00;16;33.959;0;0.000000;0.890;-1.614;-9.602;-0.685863;1.291346;6.517997;-0.687569;0.030383;0.846171;9.145;5.094;198.638;48.874956443;2.188810062;-23059.661;1.671;1.655;43.880
995170.000000;993.979;173793979;2017-02-21;00;16;33.979;0;0.000000;0.896;-1.621;-9.629;-0.477922;1.234929;6.455235;-0.691767;0.036041;0.847700;9.153;5.095;198.749;48.874955192;2.188810963;-23060.527;1.661;1.650;43.881
995190.000000;994.000;173794000;2017-02-21;00;16;34.000;0;0.000000;0.903;-1.615;-9.613;-0.305337;1.228752;6.389650;-0.695965;0.041699;0.849229;9.165;5.093;198.880;48.874953941;2.188811863;-23061.392;1.650;1.645;43.882
995210.000000;994.019;173794019;2017-02-21;00;16;34.019;0;0.000000;0.900;-1.621;-9.629;-0.060460;1.136842;6.557133;-0.693324;0.042466;0.850493;9.181;5.089;198.994;48.874952689;2.188812765;-23062.257;1.644;1.645;43.883
995230.000000;994.039;173794039;2017-02-21;00;16;34.039;0;0.000000;0.894;-1.649;-9.583;0.020389;1.054897;6.534695;-0.690683;0.043232;0.851757;9.198;5.084;199.125;48.874951437;2.188813667;-23063.123;1.636;1.644;43.884
995250.000000;994.059;173794059;2017-02-21;00;16;34.059;0;0.000000;0.894;-1.640;-9.596;0.086602;1.078250;6.556014;-0.689575;0.040587;0.846560;9.215;5.080;199.257;48.874950185;2.188814569;-23063.988;1.627;1.643;43.886
995270.000000;994.079;173794079;2017-02-21;00;16;34.079;0;0.000000;0.896;-1.632;-9.578;0.082158;1.104731;6.501875;-0.688468;0.037942;0.841364;9.232;5.077;199.368;48.874948933;2.188815472;-23064.853;1.619;1.644;43.887
995290.000000;994.099;173794099;2017-02-21;00;16;34.099;0;0.000000;0.895;-1.637;-9.626;0.002227;1.087664;6.311714;-0.688013;0.043667;0.846807;9.247;5.074;199.494;48.874947681;2.188816374;-23065.719;1.610;1.641;43.888
995310.000000;994.119;173794119;2017-02-21;00;16;34.119;0;0.000000;0.901;-1.644;-9.587;-0.150344;1.205875;6.281912;-0.687557;0.049391;0.852249;9.258;5.074;199.602;48.874946428;2.188817277;-23066.584;1.601;1.638;43.889
995330.000000;994.139;173794139;2017-02-21;00;16;34.139;0;0.000000;0.892;-1.650;-9.601;-0.440909;1.299361;6.157955;-0.688935;0.050403;0.847562;9.264;5.076;199.727;48.874945175;2.188818180;-23067.449;1.588;1.630;43.891
995350.000000;994.159;173794159;2017-02-21;00;16;34.159;0;0.000000;0.885;-1.648;-9.598;-0.588405;1.386178;6.155170;-0.690314;0.051415;0.842874;9.265;5.079;199.852;48.874943923;2.188819084;-23068.315;1.574;1.617;43.893
995370.000000;994.179;173794179;2017-02-21;00;16;34.179;0;0.000000;0.889;-1.642;-9.602;-0.927430;1.331217;6.233609;-0.694356;0.052482;0.842288;9.262;5.081;199.959;48.874942669;2.188819988;-23069.180;1.563;1.603;43.895
995390.000000;994.199;173794199;2017-02-21;00;16;34.199;0;0.000000;0.900;-1.630;-9.607;-1.165721;1.444800;6.143790;-0.698399;0.053549;0.841702;9.253;5.085;200.084;48.874941416;2.188820893;-23070.046;1.548;1.583;43.897
995410.000000;994.219;173794219;2017-02-21;00;16;34.219;0;0.000000;0.882;-1.654;-9.600;-1.415763;1.471538;6.178525;-0.699490;0.052424;0.841581;9.239;5.089;200.190;48.874940162;2.188821798;-23070.911;1.535;1.561;43.899
995430.000000;994.240;173794240;2017-02-21;00;16;34.240;0;0.000000;0.902;-1.622;-9.605;-1.586720;1.427499;6.147424;-0.700581;0.051299;0.841460;9.222;5.093;200.314;48.874938909;2.188822703;-23071.777;1.521;1.535;43.902
995450.000000;994.259;173794259;2017-02-21;00;16;34.259;0;0.000000;0.896;-1.597;-9.601;-1.636605;1.348437;6.003633;-0.699334;0.056845;0.843690;9.204;5.094;200.435;48.874937655;2.188823608;-23072.642;1.509;1.510;43.904
995470.000000;994.279;173794279;2017-02-21;00;16;34.279;0;0.000000;0.911;-1.597;-9.595;-1.662978;1.257354;5.967054;-0.698088;0.062392;0.845921;9.187;5.095;200.537;48.874936401;2.188824514;-23073.508;1.499;1.486;43.906
995490.000000;994.299;173794299;2017-02-21;00;16;34.299;0;0.000000;0.894;-1.600;-9.611;-1.639112;1.221118;5.927600;-0.698244;0.058139;0.843471;9.171;5.095;200.657;48.874935147;2.188825419;-23074.373;1.488;1.462;43.908
995510.000000;994.319;173794319;2017-02-21;00;16;34.319;0;0.000000;0.904;-1.587;-9.630;-1.516686;1.184675;5.935462;-0.698401;0.053887;0.841021;9.158;5.095;200.758;48.874933892;2.188826325;-23075.239;1.479;1.441;43.909
995530.000000;994.339;173794339;2017-02-21;00;16;34.339;0;0.000000;0.886;-1.587;-9.600;-1.227601;1.135288;5.924948;-0.699636;0.060954;0.842621;9.150;5.094;200.878;48.874932638;2.188827231;-23076.104;1.468;1.424;43.911
995550.000000;994.359;173794359;2017-02-21;00;16;34.359;0;0.000000;0.892;-1.578;-9.613;-1.010639;1.117302;5.898075;-0.700870;0.068020;0.844220;9.147;5.093;200.997;48.874931384;2.188828137;-23076.970;1.457;1.410;43.913
995570.000000;994.379;173794379;2017-02-21;00;16;34.379;0;0.000000;0.872;-1.599;-9.610;-0.683250;1.191333;5.874579;-0.701645;0.067704;0.843911;9.151;5.094;201.097;48.874930129;2.188829044;-23077.835;1.447;1.404;43.914
995590.000000;994.399;173794399;2017-02-21;00;16;34.399;0;0.000000;0.881;-1.575;-9.605;-0.296699;1.231294;5.808996;-0.702421;0.067388;0.843601;9.162;5.096;201.214;48.874928874;2.188829950;-23078.701;1.435;1.400;43.915
995610.000000;994.419;173794419;2017-02-21;00;16;34.419;0;0.000000;0.889;-1.583;-9.605;-0.019019;1.284631;5.757378;-0.700237;0.066197;0.842051;9.179;5.100;201.312;48.874927619;2.188830857;-23079.566;1.423;1.403;43.916
995630.000000;994.439;173794439;2017-02-21;00;16;34.439;0;0.000000;0.881;-1.604;-9.601;0.230635;1.334163;5.664730;-0.698054;0.065005;0.840501;9.200;5.105;201.426;48.874926364;2.188831763;-23080.432;1.408;1.408;43.917
995650.000000;994.459;173794459;2017-02-21;00;16;34.459;0;0.000000;0.884;-1.604;-9.626;0.479863;1.351085;5.591554;-0.701950;0.066230;0.842432;9.227;5.109;201.540;48.874925109;2.188832671;-23081.297;1.394;1.417;43.918
995670.000000;994.479;173794479;2017-02-21;00;16;34.479;0;0.000000;0.882;-1.635;-9.599;0.671110;1.410778;5.527135;-0.705846;0.067456;0.844362;9.255;5.115;201.635;48.874923854;2.188833578;-23082.163;1.380;1.429;43.919
995690.000000;994.500;173794500;2017-02-21;00;16;34.500;0;0.000000;0.907;-1.620;-9.628;0.670726;1.459502;5.561411;-0.705058;0.070059;0.843628;9.284;5.122;201.748;48.874922599;2.188834486;-23083.029;1.365;1.439;43.920
995710.000000;994.519;173794519;2017-02-21;00;16;34.519;0;0.000000;0.880;-1.648;-9.618;0.677452;1.421958;5.547734;-0.704269;0.072662;0.842894;9.312;5.127;201.844;48.874921343;2.188835393;-23083.894;1.352;1.451;43.920
995730.000000;994.539;173794539;2017-02-21;00;16;34.539;0;0.000000;0.911;-1.656;-9.616;0.556734;1.360781;5.636926;-0.708147;0.074380;0.840444;9.336;5.132;201.957;48.874920087;2.188836301;-23084.760;1.338;1.458;43.921
995750.000000;994.559;173794559;2017-02-21;00;16;34.559;0;0.000000;0.916;-1.633;-9.597;0.356557;1.335114;5.562243;-0.712024;0.076099;0.837995;9.355;5.135;202.070;48.874918832;2.188837209;-23085.625;1.325;1.461;43.922
995770.000000;994.579;173794579;2017-02-21;00;16;34.579;0;0.000000;0.906;-1.670;-9.578;0.024961;1.269345;5.546075;-0.711396;0.075921;0.836973;9.368;5.136;202.164;48.874917575;2.188838118;-23086.491;1.317;1.459;43.926
995790.000000;994.599;173794599;2017-02-21;00;16;34.599;0;0.000000;0.852;-1.549;-9.603;-0.469020;0.897626;5.583300;-0.710768;0.075742;0.835952;9.395;5.102;202.252;48.874916319;2.188839027;-23087.357;1.337;1.468;43.927
995810.000000;994.619;173794619;2017-02-21;00;16;34.619;0;0.000000;0.791;-1.489;-9.972;0.020652;1.807826;2.720628;-0.710310;0.076715;0.838446;9.362;5.117;202.318;48.874915061;2.188839937;-23088.223;1.319;1.435;43.930
995830.000000;994.639;173794639;2017-02-21;00;16;34.639;0;0.000000;1.155;-1.731;-9.940;-1.853554;4.536197;4.710598;-0.709852;0.077689;0.840940;9.376;5.107;202.425;48.874913804;2.188840846;-23089.088;1.315;1.435;43.930
995850.000000;994.659;173794659;2017-02-21;00;16;34.659;0;0.000000;0.778;-2.004;-9.803;-1.095335;2.565212;5.776303;-0.710941;0.076241;0.839645;9.343;5.131;202.530;48.874912545;2.188841758;-23089.954;1.288;1.397;43.935
995870.000000;994.679;173794679;2017-02-21;00;16;34.679;0;0.000000;1.146;-1.428;-9.652;-0.470843;-0.751133;5.255828;-0.712030;0.074793;0.838351;9.345;5.113;202.624;48.874911287;2.188842671;-23090.820;1.294;1.387;43.937
995890.000000;994.699;173794699;2017-02-21;00;16;34.699;0;0.000000;0.852;-1.659;-9.431;-3.298129;1.162204;4.401350;-0.711386;0.079367;0.835570;9.302;5.113;202.703;48.874910028;2.188843583;-23091.686;1.288;1.343;43.941
995910.000000;994.719;173794719;2017-02-21;00;16;34.719;0;0.000000;0.973;-1.823;-9.444;-0.473475;-0.980682;4.546486;-0.710741;0.083941;0.832790;9.283;5.092;202.757;48.874908770;2.188844495;-23092.551;1.300;1.320;43.943
995930.000000;994.740;173794740;2017-02-21;00;16;34.740;0;0.000000;0.988;-1.560;-9.476;-3.758566;0.652034;2.844474;-0.710597;0.084753;0.836473;9.234;5.085;202.823;48.874907509;2.188845409;-23093.417;1.301;1.274;43.945
995950.000000;994.759;173794759;2017-02-21;00;16;34.759;0;0.000000;0.943;-1.813;-9.658;-1.040547;-1.388400;4.021485;-0.710453;0.085564;0.840156;9.208;5.058;202.893;48.874906249;2.188846323;-23094.283;1.316;1.246;43.945
995970.000000;994.779;173794779;2017-02-21;00;16;34.779;0;0.000000;0.963;-1.744;-9.723;-3.271519;0.995872;3.276815;-0.710447;0.084256;0.837823;9.179;5.053;202.939;48.874904988;2.188847238;-23095.149;1.317;1.216;43.946
995990.000000;994.799;173794799;2017-02-21;00;16;34.799;0;0.000000;0.947;-1.603;-9.580;-0.580288;0.123711;3.554856;-0.710441;0.082947;0.835490;9.165;5.045;203.012;48.874903727;2.188848153;-23096.015;1.317;1.197;43.947
996010.000000;994.819;173794819;2017-02-21;00;16;34.819;0;0.000000;0.930;-1.765;-9.664;-1.994768;0.315518;3.737113;-0.712794;0.087097;0.841028;9.138;5.080;203.088;48.874902463;2.188849068;-23096.881;1.295;1.168;43.952
996030.000000;994.839;173794839;2017-02-21;00;16;34.839;0;0.000000;0.705;-1.743;-9.494;-2.257583;-1.927508;4.709100;-0.715148;0.091247;0.846567;9.134;5.036;203.148;48.874901199;2.188849982;-23097.746;1.334;1.157;43.954
996050.000000;994.859;173794859;2017-02-21;00;16;34.859;0;0.000000;1.075;-1.879;-9.614;-0.254198;-3.773020;3.960625;-0.711379;0.091164;0.839749;9.140;4.993;203.224;48.874899932;2.188850897;-23098.612;1.361;1.153;43.954
996070.000000;994.879;173794879;2017-02-21;00;16;34.879;0;0.000000;0.653;-1.711;-8.857;0.559195;-5.075181;3.973974;-0.707611;0.091082;0.832931;9.142;4.975;203.265;48.874898665;2.188851811;-23099.478;1.372;1.148;43.954
996090.000000;994.899;173794899;2017-02-21;00;16;34.899;0;0.000000;0.604;-1.485;-8.855;-1.102330;2.556827;0.730343;-0.708718;0.088484;0.835523;9.151;5.016;203.273;48.874897398;2.188852726;-23100.344;1.342;1.152;43.956
996110.000000;994.919;173794919;2017-02-21;00;16;34.919;0;0.000000;0.885;-1.683;-9.414;1.382043;2.015397;0.124925;-0.709824;0.085885;0.838115;9.159;5.047;203.251;48.874896130;2.188853640;-23101.210;1.323;1.158;43.957
996130.000000;994.939;173794939;2017-02-21;00;16;34.939;0;0.000000;0.924;-1.749;-9.600;-1.587038;1.257611;-1.507718;-0.710144;0.087208;0.839781;9.152;5.058;203.222;48.874894862;2.188854556;-23102.076;1.319;1.153;43.960
996150.000000;994.959;173794959;2017-02-21;00;16;34.959;0;0.000000;0.983;-1.629;-9.432;1.255920;1.318408;-1.078444;-0.710463;0.088531;0.841447;9.169;5.074;203.211;48.874893593;2.188855472;-23102.942;1.309;1.164;43.964
996170.000000;994.979;173794979;2017-02-21;00;16;34.979;0;0.000000;0.982;-1.732;-9.805;-0.395821;1.770121;0.023898;-0.710289;0.092456;0.839699;9.180;5.098;203.198;48.874892324;2.188856389;-23103.808;1.295;1.169;43.964
996190.000000;995.000;173795000;2017-02-21;00;16;35.000;0;0.000000;0.983;-1.836;-9.716;1.340165;1.393454;0.427920;-0.710114;0.096380;0.837951;9.209;5.127;203.212;48.874891054;2.188857307;-23104.674;1.273;1.185;43.964
996210.000000;995.019;173795019;2017-02-21;00;16;35.019;0;0.000000;1.034;-1.614;-9.641;0.794237;1.592385;0.712535;-0.711366;0.092472;0.837711;9.235;5.144;203.215;48.874889783;2.188858225;-23105.540;1.263;1.202;43.966
996230.000000;995.039;173795039;2017-02-21;00;16;35.039;0;0.000000;1.061;-1.757;-9.345;0.990878;0.003381;1.071187;-0.712617;0.088564;0.837472;9.255;5.138;203.227;48.874888512;2.188859144;-23106.406;1.269;1.214;43.968
996250.000000;995.059;173795059;2017-02-21;00;16;35.059;0;0.000000;1.011;-1.663;-9.677;0.398709;0.185872;-0.026582;-0.715425;0.090097;0.839368;9.272;5.138;203.218;48.874887240;2.188860064;-23107.272;1.273;1.226;43.969
996270.000000;995.079;173795079;2017-02-21;00;16;35.079;0;0.000000;0.980;-1.568;-9.564;0.914792;0.093736;-0.940347;-0.718232;0.091630;0.841264;9.290;5.143;203.175;48.874885967;2.188860983;-23108.138;1.275;1.242;43.969
996290.000000;995.099;173795099;2017-02-21;00;16;35.099;0;0.000000;0.983;-1.775;-9.522;0.626352;0.505618;-1.658774;-0.716974;0.091605;0.838206;9.308;5.151;203.139;48.874884694;2.188861903;-23109.004;1.275;1.257;43.969
996310.000000;995.119;173795119;2017-02-21;00;16;35.119;0;0.000000;0.977;-1.690;-9.644;0.845509;0.056905;-1.986681;-0.715715;0.091579;0.835148;9.323;5.153;203.082;48.874883422;2.188862822;-23109.870;1.281;1.272;43.969
996330.000000;995.139;173795139;2017-02-21;00;16;35.139;0;0.000000;0.990;-1.696;-9.619;0.597171;-0.141087;-1.573587;-0.714159;0.090068;0.835134;9.342;5.147;203.050;48.874882147;2.188863743;-23110.736;1.292;1.287;43.970
996350.000000;995.159;173795159;2017-02-21;00;16;35.159;0;0.000000;0.996;-1.736;-9.552;0.814248;-0.167128;-1.487079;-0.712603;0.088556;0.835120;9.358;5.147;203.018;48.874880873;2.188864664;-23111.602;1.297;1.299;43.971
996370.000000;995.179;173795179;2017-02-21;00;16;35.179;0;0.000000;0.991;-1.648;-9.537;0.535328;-0.001930;-1.441589;-0.711054;0.088197;0.836599;9.369;5.150;202.972;48.874879597;2.188865585;-23112.468;1.302;1.310;43.971
996390.000000;995.199;173795199;2017-02-21;00;16;35.199;0;0.000000;0.976;-1.678;-9.620;0.152083;0.184120;-1.285590;-0.709504;0.087837;0.838078;9.372;5.148;202.942;48.874878322;2.188866507;-23113.334;1.309;1.313;43.972
996410.000000;995.219;173795219;2017-02-21;00;16;35.219;0;0.000000;0.993;-1.779;-9.509;0.316097;-0.722932;-1.491158;-0.709967;0.088013;0.836910;9.377;5.139;202.887;48.874877045;2.188867429;-23114.200;1.323;1.320;43.973
996430.000000;995.240;173795240;2017-02-21;00;16;35.240;0;0.000000;0.948;-1.683;-9.560;-0.156382;-0.297093;-1.995124;-0.710430;0.088188;0.835741;9.377;5.138;202.843;48.874875769;2.188868352;-23115.066;1.330;1.321;43.975
996450.000000;995.259;173795259;2017-02-21;00;16;35.259;0;0.000000;0.959;-1.730;-9.554;-0.036697;0.065194;-2.333239;-0.705464;0.089724;0.839959;9.375;5.144;202.790;48.874874491;2.188869275;-23115.933;1.332;1.322;43.976
996470.000000;995.279;173795279;2017-02-21;00;16;35.279;0;0.000000;0.985;-1.694;-9.536;-0.413520;-0.156197;-3.197856;-0.700498;0.091259;0.844177;9.366;5.144;202.705;48.874873213;2.188870199;-23116.799;1.343;1.320;43.978
996490.000000;995.299;173795299;2017-02-21;00;16;35.299;0;0.000000;0.965;-1.713;-9.533;-0.383036;-0.868254;-3.184049;-0.704057;0.091663;0.839386;9.353;5.131;202.638;48.874871935;2.188871122;-23117.665;1.361;1.314;43.979
996510.000000;995.319;173795319;2017-02-21;00;16;35.319;0;0.000000;0.952;-1.763;-9.602;-0.840078;-0.934045;-3.133221;-0.707617;0.092067;0.834595;9.339;5.121;202.554;48.874870657;2.188872046;-23118.531;1.380;1.309;43.980
996530.000000;995.339;173795339;2017-02-21;00;16;35.339;0;0.000000;0.955;-1.715;-9.570;-0.439483;-0.705531;-3.288812;-0.710283;0.089335;0.837903;9.325;5.115;202.486;48.874869377;2.188872971;-23119.398;1.393;1.302;43.981
996550.000000;995.359;173795359;2017-02-21;00;16;35.359;0;0.000000;1.015;-1.707;-9.604;-0.946910;-0.431260;-3.193809;-0.712948;0.086602;0.841211;9.307;5.109;202.419;48.874868098;2.188873896;-23120.264;1.406;1.292;43.982
996570.000000;995.379;173795379;2017-02-21;00;16;35.379;0;0.000000;0.963;-1.704;-9.594;-0.784367;-0.906491;-3.404680;-0.709215;0.081123;0.838512;9.288;5.099;202.328;48.874866817;2.188874822;-23121.130;1.425;1.283;43.983
996590.000000;995.399;173795399;2017-02-21;00;16;35.399;0;0.000000;0.940;-1.708;-9.532;-0.975683;-1.015992;-3.572168;-0.705481;0.075643;0.835814;9.271;5.085;202.251;48.874865537;2.188875748;-23121.996;1.445;1.274;43.984
996610.000000;995.419;173795419;2017-02-21;00;16;35.419;0;0.000000;0.932;-1.697;-9.546;-0.622928;-1.054653;-3.808829;-0.705337;0.074655;0.838180;9.254;5.075;202.147;48.874864255;2.188876675;-23122.863;1.465;1.269;43.985
996630.000000;995.439;173795439;2017-02-21;00;16;35.439;0;0.000000;0.987;-1.665;-9.595;-0.690978;-0.867324;-4.483836;-0.705192;0.073666;0.840547;9.239;5.070;202.050;48.874862974;2.188877601;-23123.729;1.480;1.264;43.985
996650.000000;995.459;173795459;2017-02-21;00;16;35.459;0;0.000000;0.945;-1.663;-9.583;-0.595908;-0.732067;-4.912157;-0.705179;0.073664;0.837858;9.224;5.069;201.947;48.874861691;2.188878530;-23124.595;1.494;1.261;43.986
996670.000000;995.479;173795479;2017-02-21;00;16;35.479;0;0.000000;0.969;-1.705;-9.604;-0.305974;-0.684159;-5.099431;-0.705166;0.073661;0.835169;9.216;5.067;201.824;48.874860408;2.188879458;-23125.462;1.509;1.263;43.986
996690.000000;995.500;173795500;2017-02-21;00;16;35.500;0;0.000000;0.919;-1.683;-9.625;-0.328367;-0.567737;-4.994216;-0.703928;0.071014;0.835516;9.208;5.068;201.723;48.874859125;2.188880386;-23126.328;1.520;1.264;43.987
996710.000000;995.519;173795519;2017-02-21;00;16;35.519;0;0.000000;0.937;-1.664;-9.592;0.185438;-0.641262;-4.920560;-0.702689;0.068366;0.835864;9.207;5.067;201.603;48.874857842;2.188881314;-23127.194;1.535;1.273;43.987
