Time Stamp;GPS Time;UTC Time;UTC Date;UTC Date;UTC Date;UT;UT;UT;Num Sv Used;Correction Age;Accelerometer X;Accelerometer Y;Accelerometer Z;Gyroscope X;Gyroscope Y;Gyroscope Z;Roll;Pitch;Yaw;Latitude;Longitude;Altitude MSL;X Velocity;Y Velocity;Z Velocity
140165.000000;483986.439;483969439;2016;09;30;14;26;09.439;15;0.000000;-0.151;-0.173;-9.718;-0.233168;0.226140;-0.018544;0.826;-0.772;22.499;48.418071628;-4.473292807;88.560;-0.011;-0.005;0.044
140185.000000;483986.460;483969460;2016;09;30;14;26;09.460;15;0.000000;-0.146;-0.152;-9.725;-0.212199;0.261909;-0.030489;0.832;-0.780;22.498;48.418071665;-4.473292706;88.565;-0.006;-0.002;0.041
140205.000000;483986.479;483969479;2016;09;30;14;26;09.479;15;0.000000;-0.159;-0.164;-9.719;-0.229396;0.236977;-0.039275;0.832;-0.779;22.500;48.418071702;-4.473292605;88.570;-0.002;0.002;0.037
140225.000000;483986.500;483969500;2016;09;30;14;26;09.500;15;0.000000;-0.160;-0.167;-9.712;-0.219157;0.207135;-0.040764;0.831;-0.779;22.499;48.418071701;-4.473292607;88.569;-0.002;0.002;0.037
140245.000000;483986.520;483969520;2016;09;30;14;26;09.520;15;0.000000;-0.160;-0.184;-9.722;-0.280709;0.225607;-0.016984;0.831;-0.779;22.500;48.418071700;-4.473292608;88.568;-0.002;0.002;0.038
140265.000000;483986.539;483969539;2016;09;30;14;26;09.539;15;0.000000;-0.150;-0.186;-9.734;-0.195992;0.183471;-0.061881;0.831;-0.779;22.502;48.418071699;-4.473292609;88.568;-0.002;0.001;0.038
140285.000000;483986.560;483969560;2016;09;30;14;26;09.560;15;0.000000;-0.138;-0.156;-9.701;-0.225072;0.252309;-0.053277;0.831;-0.778;22.501;48.418071698;-4.473292611;88.567;-0.002;0.001;0.039
140305.000000;483986.580;483969580;2016;09;30;14;26;09.580;15;0.000000;-0.141;-0.158;-9.715;-0.198113;0.230265;-0.086080;0.831;-0.778;22.502;48.418071697;-4.473292611;88.566;-0.002;0.001;0.039
140325.000000;483986.599;483969599;2016;09;30;14;26;09.599;15;0.000000;-0.137;-0.157;-9.704;-0.249123;0.172091;-0.079520;0.831;-0.779;22.501;48.418071697;-4.473292612;88.565;-0.002;0.001;0.039
140345.000000;483986.620;483969620;2016;09;30;14;26;09.620;15;0.000000;-0.150;-0.167;-9.731;-0.233557;0.234235;-0.005878;0.831;-0.778;22.501;48.418071696;-4.473292613;88.564;-0.003;0.001;0.040
140365.000000;483986.639;483969639;2016;09;30;14;26;09.639;15;0.000000;-0.161;-0.162;-9.726;-0.183311;0.216723;-0.061828;0.831;-0.778;22.502;48.418071695;-4.473292614;88.563;-0.003;0.001;0.040
140385.000000;483986.659;483969659;2016;09;30;14;26;09.659;15;0.000000;-0.154;-0.151;-9.716;-0.168109;0.188561;-0.009079;0.828;-0.778;22.502;48.418071708;-4.473292649;88.564;-0.003;-0.001;0.040
140405.000000;483986.680;483969680;2016;09;30;14;26;09.680;15;0.000000;-0.160;-0.162;-9.697;-0.229384;0.281985;0.012938;0.828;-0.777;22.502;48.418071720;-4.473292685;88.564;-0.003;-0.003;0.040
140425.000000;483986.699;483969699;2016;09;30;14;26;09.699;15;0.000000;-0.153;-0.153;-9.719;-0.229752;0.234953;-0.029005;0.827;-0.777;22.501;48.418071719;-4.473292686;88.563;-0.003;-0.003;0.040
140445.000000;483986.719;483969719;2016;09;30;14;26;09.719;15;0.000000;-0.171;-0.181;-9.710;-0.242211;0.263828;-0.027043;0.827;-0.777;22.501;48.418071719;-4.473292687;88.562;-0.003;-0.003;0.041
140465.000000;483986.740;483969740;2016;09;30;14;26;09.740;15;0.000000;-0.152;-0.172;-9.703;-0.244802;0.182238;-0.059072;0.827;-0.777;22.501;48.418071718;-4.473292688;88.561;-0.003;-0.003;0.041
140485.000000;483986.759;483969759;2016;09;30;14;26;09.759;15;0.000000;-0.148;-0.156;-9.700;-0.202379;0.242730;0.001262;0.827;-0.777;22.501;48.418071717;-4.473292689;88.560;-0.003;-0.003;0.042
140505.000000;483986.780;483969780;2016;09;30;14;26;09.780;15;0.000000;-0.159;-0.167;-9.739;-0.229115;0.252756;-0.013240;0.827;-0.776;22.503;48.418071717;-4.473292690;88.560;-0.004;-0.003;0.042
140525.000000;483986.800;483969800;2016;09;30;14;26;09.800;15;0.000000;-0.171;-0.176;-9.698;-0.204126;0.191266;0.006325;0.828;-0.776;22.503;48.418071716;-4.473292692;88.559;-0.004;-0.003;0.042
140545.000000;483986.819;483969819;2016;09;30;14;26;09.819;15;0.000000;-0.138;-0.178;-9.714;-0.233016;0.216399;0.069599;0.827;-0.776;22.504;48.418071716;-4.473292693;88.558;-0.004;-0.003;0.043
140565.000000;483986.840;483969840;2016;09;30;14;26;09.840;15;0.000000;-0.146;-0.173;-9.716;-0.159495;0.274595;0.042000;0.826;-0.776;22.506;48.418071715;-4.473292694;88.557;-0.004;-0.003;0.043
140585.000000;483986.860;483969860;2016;09;30;14;26;09.860;15;0.000000;-0.160;-0.151;-9.705;-0.210281;0.152677;0.039542;0.825;-0.781;22.506;48.418071770;-4.473292686;88.552;-0.000;-0.004;0.046
140605.000000;483986.879;483969879;2016;09;30;14;26;09.879;15;0.000000;-0.155;-0.161;-9.731;-0.148143;0.312837;-0.106431;0.824;-0.781;22.505;48.418071825;-4.473292678;88.548;0.004;-0.005;0.048
140625.000000;483986.900;483969900;2016;09;30;14;26;09.900;15;0.000000;-0.164;-0.159;-9.711;-0.248969;0.169508;-0.019756;0.824;-0.781;22.506;48.418071825;-4.473292679;88.547;0.003;-0.006;0.049
140645.000000;483986.919;483969919;2016;09;30;14;26;09.919;15;0.000000;-0.147;-0.169;-9.713;-0.224808;0.292825;-0.043661;0.824;-0.780;22.505;48.418071825;-4.473292680;88.546;0.003;-0.006;0.049
140665.000000;483986.939;483969939;2016;09;30;14;26;09.939;15;0.000000;-0.140;-0.145;-9.719;-0.210942;0.183595;-0.060985;0.824;-0.780;22.504;48.418071826;-4.473292682;88.545;0.003;-0.006;0.049
140685.000000;483986.960;483969960;2016;09;30;14;26;09.960;15;0.000000;-0.145;-0.177;-9.713;-0.224129;0.256894;-0.014164;0.824;-0.780;22.505;48.418071826;-4.473292683;88.544;0.003;-0.006;0.050
140705.000000;483986.979;483969979;2016;09;30;14;26;09.979;15;0.000000;-0.149;-0.159;-9.697;-0.252474;0.174514;-0.013477;0.824;-0.780;22.505;48.418071826;-4.473292685;88.543;0.003;-0.006;0.050
140725.000000;483987.000;483970000;2016;09;30;14;26;10.000;15;0.000000;-0.138;-0.148;-9.708;-0.240616;0.188675;-0.074974;0.823;-0.780;22.504;48.418071827;-4.473292686;88.542;0.003;-0.006;0.051
140745.000000;483987.020;483970020;2016;09;30;14;26;10.020;15;0.000000;-0.138;-0.165;-9.718;-0.193174;0.184499;-0.005200;0.824;-0.780;22.504;48.418071827;-4.473292687;88.541;0.003;-0.006;0.051
140765.000000;483987.039;483970039;2016;09;30;14;26;10.039;15;0.000000;-0.156;-0.164;-9.708;-0.302729;0.277444;-0.040076;0.823;-0.779;22.504;48.418071828;-4.473292689;88.540;0.003;-0.006;0.051
140785.000000;483987.060;483970060;2016;09;30;14;26;10.060;15;0.000000;-0.146;-0.148;-9.703;-0.194609;0.227026;0.006597;0.825;-0.776;22.504;48.418071798;-4.473292667;88.541;0.001;-0.004;0.050
140805.000000;483987.080;483970080;2016;09;30;14;26;10.080;15;0.000000;-0.145;-0.157;-9.715;-0.261334;0.264067;-0.017050;0.824;-0.776;22.504;48.418071768;-4.473292645;88.542;-0.000;-0.002;0.049
140825.000000;483987.099;483970099;2016;09;30;14;26;10.099;15;0.000000;-0.157;-0.190;-9.701;-0.193929;0.194539;-0.013226;0.825;-0.776;22.504;48.418071769;-4.473292646;88.541;-0.001;-0.002;0.050
140845.000000;483987.120;483970120;2016;09;30;14;26;10.120;15;0.000000;-0.158;-0.164;-9.722;-0.158904;0.259490;-0.003663;0.825;-0.775;22.504;48.418071769;-4.473292648;88.540;-0.001;-0.003;0.050
140865.000000;483987.139;483970139;2016;09;30;14;26;10.139;15;0.000000;-0.176;-0.189;-9.705;-0.164347;0.263183;-0.020681;0.825;-0.774;22.506;48.418071769;-4.473292649;88.539;-0.001;-0.003;0.051
140885.000000;483987.159;483970159;2016;09;30;14;26;10.159;15;0.000000;-0.144;-0.148;-9.696;-0.279429;0.194650;0.009419;0.825;-0.774;22.506;48.418071769;-4.473292650;88.538;-0.001;-0.003;0.051
140905.000000;483987.180;483970180;2016;09;30;14;26;10.180;15;0.000000;-0.163;-0.177;-9.714;-0.243894;0.158259;-0.003177;0.825;-0.774;22.507;48.418071769;-4.473292651;88.537;-0.001;-0.003;0.052
140925.000000;483987.199;483970199;2016;09;30;14;26;10.199;15;0.000000;-0.135;-0.171;-9.697;-0.201540;0.225177;-0.073629;0.825;-0.774;22.507;48.418071770;-4.473292653;88.536;-0.001;-0.003;0.052
140945.000000;483987.219;483970219;2016;09;30;14;26;10.219;15;0.000000;-0.150;-0.148;-9.708;-0.306117;0.226881;-0.030275;0.824;-0.773;22.507;48.418071770;-4.473292654;88.535;-0.001;-0.003;0.053
140965.000000;483987.240;483970240;2016;09;30;14;26;10.240;15;0.000000;-0.143;-0.176;-9.719;-0.209647;0.123263;-0.011407;0.824;-0.774;22.509;48.418071770;-4.473292655;88.534;-0.001;-0.003;0.053
140985.000000;483987.259;483970259;2016;09;30;14;26;10.259;15;0.000000;-0.142;-0.164;-9.730;-0.227455;0.258421;-0.043791;0.827;-0.777;22.508;48.418071776;-4.473292398;88.535;0.001;-0.000;0.051
141005.000000;483987.280;483970280;2016;09;30;14;26;10.280;15;0.000000;-0.157;-0.160;-9.731;-0.203758;0.141095;-0.041743;0.827;-0.778;22.509;48.418071783;-4.473292141;88.536;0.003;0.002;0.050
141025.000000;483987.300;483970300;2016;09;30;14;26;10.300;15;0.000000;-0.165;-0.166;-9.724;-0.151568;0.151984;-0.037688;0.827;-0.778;22.509;48.418071783;-4.473292142;88.535;0.002;0.002;0.050
141045.000000;483987.319;483970319;2016;09;30;14;26;10.319;15;0.000000;-0.167;-0.162;-9.715;-0.211578;0.320467;-0.043539;0.827;-0.777;22.509;48.418071783;-4.473292142;88.534;0.002;0.002;0.050
141065.000000;483987.340;483970340;2016;09;30;14;26;10.340;15;0.000000;-0.148;-0.177;-9.712;-0.159049;0.218235;-0.062997;0.828;-0.777;22.511;48.418071783;-4.473292143;88.533;0.002;0.002;0.051
141085.000000;483987.360;483970360;2016;09;30;14;26;10.360;15;0.000000;-0.135;-0.153;-9.697;-0.230214;0.271053;-0.030750;0.827;-0.776;22.511;48.418071783;-4.473292143;88.532;0.002;0.002;0.051
141105.000000;483987.379;483970379;2016;09;30;14;26;10.379;15;0.000000;-0.150;-0.165;-9.703;-0.192165;0.245615;-0.085898;0.828;-0.776;22.512;48.418071783;-4.473292143;88.531;0.002;0.002;0.052
141125.000000;483987.400;483970400;2016;09;30;14;26;10.400;15;0.000000;-0.150;-0.164;-9.701;-0.243487;0.242304;-0.001673;0.827;-0.775;22.512;48.418071783;-4.473292143;88.530;0.002;0.002;0.052
141145.000000;483987.419;483970419;2016;09;30;14;26;10.419;15;0.000000;-0.141;-0.154;-9.723;-0.279388;0.245542;-0.062517;0.827;-0.775;22.512;48.418071783;-4.473292143;88.528;0.002;0.002;0.053
141165.000000;483987.439;483970439;2016;09;30;14;26;10.439;15;0.000000;-0.158;-0.169;-9.701;-0.345026;0.214677;0.011875;0.826;-0.775;22.515;48.418071783;-4.473292143;88.527;0.002;0.002;0.053
141185.000000;483987.460;483970460;2016;09;30;14;26;10.460;15;0.000000;-0.135;-0.160;-9.706;-0.279323;0.246075;0.020810;0.824;-0.773;22.515;48.418071784;-4.473292158;88.530;0.001;0.001;0.051
141205.000000;483987.479;483970479;2016;09;30;14;26;10.479;15;0.000000;-0.155;-0.176;-9.708;-0.255650;0.325408;-0.031411;0.823;-0.772;22.516;48.418071784;-4.473292173;88.533;0.001;0.000;0.049
141225.000000;483987.500;483970500;2016;09;30;14;26;10.500;15;0.000000;-0.157;-0.170;-9.715;-0.241387;0.259186;-0.061931;0.823;-0.771;22.515;48.418071784;-4.473292173;88.532;0.001;0.000;0.049
141245.000000;483987.520;483970520;2016;09;30;14;26;10.520;15;0.000000;-0.154;-0.154;-9.719;-0.223405;0.214961;-0.038119;0.823;-0.771;22.515;48.418071784;-4.473292174;88.531;0.001;0.000;0.049
141265.000000;483987.539;483970539;2016;09;30;14;26;10.539;15;0.000000;-0.175;-0.170;-9.697;-0.236723;0.210385;-0.066879;0.823;-0.772;22.515;48.418071784;-4.473292174;88.530;0.001;0.000;0.050
141285.000000;483987.560;483970560;2016;09;30;14;26;10.560;15;0.000000;-0.149;-0.155;-9.696;-0.259105;0.194750;-0.065384;0.823;-0.772;22.514;48.418071784;-4.473292174;88.529;0.000;-0.000;0.050
141305.000000;483987.580;483970580;2016;09;30;14;26;10.580;15;0.000000;-0.141;-0.190;-9.708;-0.186618;0.200638;-0.024561;0.823;-0.772;22.515;48.418071784;-4.473292174;88.528;0.000;-0.000;0.051
141325.000000;483987.599;483970599;2016;09;30;14;26;10.599;15;0.000000;-0.148;-0.162;-9.690;-0.178955;0.174423;-0.027970;0.823;-0.772;22.515;48.418071784;-4.473292174;88.527;0.000;-0.001;0.052
141345.000000;483987.620;483970620;2016;09;30;14;26;10.620;15;0.000000;-0.142;-0.158;-9.729;-0.260309;0.194178;-0.000398;0.823;-0.772;22.515;48.418071784;-4.473292175;88.526;0.000;-0.001;0.052
141365.000000;483987.639;483970639;2016;09;30;14;26;10.639;15;0.000000;-0.146;-0.157;-9.729;-0.266898;0.193113;-0.055273;0.822;-0.772;22.514;48.418071784;-4.473292175;88.525;0.000;-0.000;0.052
141385.000000;483987.659;483970659;2016;09;30;14;26;10.659;15;0.000000;-0.151;-0.162;-9.695;-0.211472;0.179083;-0.029895;0.821;-0.771;22.514;48.418071777;-4.473292197;88.528;-0.001;-0.001;0.050
141405.000000;483987.680;483970680;2016;09;30;14;26;10.680;15;0.000000;-0.131;-0.157;-9.717;-0.318584;0.269935;-0.041931;0.821;-0.770;22.513;48.418071770;-4.473292220;88.530;-0.002;-0.002;0.049
141425.000000;483987.699;483970699;2016;09;30;14;26;10.699;15;0.000000;-0.163;-0.175;-9.712;-0.261370;0.253631;0.073877;0.820;-0.770;22.514;48.418071770;-4.473292220;88.529;-0.002;-0.002;0.049
141445.000000;483987.719;483970719;2016;09;30;14;26;10.719;15;0.000000;-0.166;-0.148;-9.709;-0.249060;0.218326;-0.049343;0.820;-0.770;22.514;48.418071770;-4.473292221;88.528;-0.002;-0.002;0.049
141465.000000;483987.740;483970740;2016;09;30;14;26;10.740;15;0.000000;-0.134;-0.154;-9.718;-0.186600;0.151565;-0.071206;0.821;-0.770;22.514;48.418071770;-4.473292221;88.527;-0.002;-0.002;0.050
141485.000000;483987.759;483970759;2016;09;30;14;26;10.759;15;0.000000;-0.167;-0.173;-9.690;-0.204717;0.204613;-0.063772;0.822;-0.772;22.513;48.418071770;-4.473292222;88.526;-0.002;-0.002;0.050
141505.000000;483987.780;483970780;2016;09;30;14;26;10.780;15;0.000000;-0.162;-0.175;-9.725;-0.117334;0.229691;-0.040463;0.822;-0.772;22.514;48.418071769;-4.473292223;88.525;-0.002;-0.002;0.050
141525.000000;483987.800;483970800;2016;09;30;14;26;10.800;15;0.000000;-0.149;-0.166;-9.716;-0.274224;0.313975;0.013619;0.821;-0.770;22.514;48.418071769;-4.473292224;88.524;-0.002;-0.002;0.051
141545.000000;483987.819;483970819;2016;09;30;14;26;10.819;15;0.000000;-0.165;-0.165;-9.726;-0.172288;0.151474;0.023096;0.822;-0.771;22.515;48.418071769;-4.473292225;88.523;-0.002;-0.002;0.051
141565.000000;483987.840;483970840;2016;09;30;14;26;10.840;15;0.000000;-0.154;-0.167;-9.718;-0.163544;0.150470;-0.003435;0.822;-0.771;22.516;48.418071769;-4.473292226;88.522;-0.003;-0.002;0.052
141585.000000;483987.860;483970860;2016;09;30;14;26;10.860;15;0.000000;-0.152;-0.176;-9.722;-0.239429;0.213627;-0.046135;0.822;-0.773;22.515;48.418071780;-4.473292210;88.523;-0.002;-0.002;0.051
141605.000000;483987.879;483970879;2016;09;30;14;26;10.879;15;0.000000;-0.137;-0.166;-9.715;-0.252295;0.106023;-0.027760;0.822;-0.774;22.515;48.418071792;-4.473292194;88.523;-0.001;-0.002;0.050
141625.000000;483987.900;483970900;2016;09;30;14;26;10.900;15;0.000000;-0.154;-0.166;-9.720;-0.205053;0.213164;-0.048563;0.822;-0.774;22.516;48.418071791;-4.473292195;88.522;-0.001;-0.002;0.051
141645.000000;483987.919;483970919;2016;09;30;14;26;10.919;15;0.000000;-0.169;-0.177;-9.700;-0.165165;0.185724;-0.022255;0.823;-0.775;22.515;48.418071791;-4.473292196;88.521;-0.001;-0.002;0.051
141665.000000;483987.939;483970939;2016;09;30;14;26;10.939;15;0.000000;-0.158;-0.170;-9.698;-0.141338;0.184071;-0.021189;0.824;-0.775;22.516;48.418071791;-4.473292197;88.520;-0.001;-0.002;0.052
141685.000000;483987.960;483970960;2016;09;30;14;26;10.960;15;0.000000;-0.163;-0.158;-9.729;-0.207793;0.161004;-0.004065;0.824;-0.776;22.516;48.418071791;-4.473292198;88.519;-0.001;-0.002;0.052
141705.000000;483987.979;483970979;2016;09;30;14;26;10.979;15;0.000000;-0.167;-0.180;-9.711;-0.263481;0.196691;-0.059814;0.823;-0.776;22.517;48.418071791;-4.473292199;88.518;-0.002;-0.002;0.053
141725.000000;483988.000;483971000;2016;09;30;14;26;11.000;15;0.000000;-0.140;-0.176;-9.692;-0.212454;0.180913;-0.046439;0.825;-0.778;22.517;48.418071790;-4.473292200;88.517;-0.002;-0.003;0.053
141745.000000;483988.020;483971020;2016;09;30;14;26;11.020;15;0.000000;-0.141;-0.158;-9.723;-0.161581;0.123105;-0.031961;0.826;-0.779;22.517;48.418071790;-4.473292202;88.516;-0.002;-0.003;0.054
141765.000000;483988.039;483971039;2016;09;30;14;26;11.039;15;0.000000;-0.165;-0.171;-9.702;-0.221837;0.149077;-0.020362;0.827;-0.780;22.518;48.418071790;-4.473292203;88.515;-0.002;-0.003;0.054
141785.000000;483988.060;483971060;2016;09;30;14;26;11.060;15;0.000000;-0.155;-0.181;-9.686;-0.178810;0.148214;-0.023324;0.827;-0.782;22.518;48.418071797;-4.473292201;88.517;-0.002;-0.003;0.053
141805.000000;483988.080;483971080;2016;09;30;14;26;11.080;15;0.000000;-0.165;-0.173;-9.723;-0.159912;0.149592;-0.033839;0.827;-0.783;22.519;48.418071805;-4.473292200;88.518;-0.001;-0.003;0.051
141825.000000;483988.099;483971099;2016;09;30;14;26;11.099;15;0.000000;-0.158;-0.159;-9.711;-0.221522;0.182113;-0.015153;0.828;-0.784;22.519;48.418071804;-4.473292202;88.517;-0.002;-0.003;0.052
141845.000000;483988.120;483971120;2016;09;30;14;26;11.120;15;0.000000;-0.160;-0.210;-9.690;-0.158192;0.323477;0.280472;0.817;-0.769;22.521;48.418071804;-4.473292203;88.516;-0.002;-0.003;0.052
141865.000000;483988.139;483971139;2016;09;30;14;26;11.139;15;0.000000;-0.136;-0.158;-9.770;-0.908117;1.029460;0.129174;0.815;-0.766;22.524;48.418071804;-4.473292204;88.515;-0.002;-0.003;0.052
141885.000000;483988.159;483971159;2016;09;30;14;26;11.159;15;0.000000;-0.142;-0.153;-9.713;0.377921;-0.498644;-0.000246;0.823;-0.775;22.524;48.418071804;-4.473292206;88.514;-0.002;-0.003;0.053
141905.000000;483988.180;483971180;2016;09;30;14;26;11.180;15;0.000000;-0.161;-0.155;-9.703;-0.601228;0.429151;-0.034556;0.815;-0.765;22.526;48.418071803;-4.473292207;88.513;-0.002;-0.003;0.053
141925.000000;483988.199;483971199;2016;09;30;14;26;11.199;15;0.000000;-0.138;-0.149;-9.734;-0.341316;0.571005;0.025594;0.816;-0.766;22.526;48.418071803;-4.473292208;88.512;-0.002;-0.004;0.053
141945.000000;483988.219;483971219;2016;09;30;14;26;11.219;15;0.000000;-0.133;-0.156;-9.718;-0.031069;-0.168988;-0.064028;0.818;-0.769;22.525;48.418071803;-4.473292210;88.511;-0.003;-0.004;0.054
141965.000000;483988.240;483971240;2016;09;30;14;26;11.240;15;0.000000;-0.164;-0.170;-9.695;-0.342725;0.475254;0.038852;0.814;-0.763;22.527;48.418071803;-4.473292211;88.510;-0.003;-0.004;0.054
141985.000000;483988.259;483971259;2016;09;30;14;26;11.259;15;0.000000;-0.144;-0.152;-9.734;-0.341956;0.281781;0.024068;0.816;-0.765;22.528;48.418071792;-4.473291937;88.511;-0.002;-0.003;0.051
142005.000000;483988.280;483971280;2016;09;30;14;26;11.280;15;0.000000;-0.165;-0.173;-9.698;-0.073041;0.074002;0.032962;0.816;-0.766;22.530;48.418071781;-4.473291662;88.512;-0.002;-0.002;0.048
142025.000000;483988.300;483971300;2016;09;30;14;26;11.300;15;0.000000;-0.139;-0.182;-9.711;-0.378345;0.378965;-0.052488;0.814;-0.762;22.530;48.418071780;-4.473291664;88.511;-0.002;-0.002;0.048
142045.000000;483988.319;483971319;2016;09;30;14;26;11.319;15;0.000000;-0.134;-0.179;-9.703;-0.231613;0.288731;0.030823;0.814;-0.763;22.531;48.418071780;-4.473291665;88.510;-0.002;-0.002;0.049
142065.000000;483988.340;483971340;2016;09;30;14;26;11.340;15;0.000000;-0.138;-0.157;-9.699;-0.246030;0.142966;0.008688;0.813;-0.763;22.531;48.418071780;-4.473291666;88.509;-0.002;-0.002;0.049
142085.000000;483988.360;483971360;2016;09;30;14;26;11.360;15;0.000000;-0.144;-0.157;-9.689;-0.252492;0.280989;0.048330;0.812;-0.762;22.532;48.418071780;-4.473291667;88.508;-0.002;-0.002;0.050
142105.000000;483988.379;483971379;2016;09;30;14;26;11.379;15;0.000000;-0.157;-0.168;-9.741;-0.211211;0.189686;-0.043104;0.813;-0.762;22.533;48.418071779;-4.473291669;88.507;-0.002;-0.002;0.050
142125.000000;483988.400;483971400;2016;09;30;14;26;11.400;15;0.000000;-0.142;-0.176;-9.708;-0.223148;0.173594;0.010236;0.812;-0.762;22.533;48.418071779;-4.473291670;88.506;-0.002;-0.002;0.050
142145.000000;483988.419;483971419;2016;09;30;14;26;11.419;15;0.000000;-0.135;-0.153;-9.717;-0.263499;0.250884;-0.019407;0.812;-0.762;22.532;48.418071779;-4.473291671;88.505;-0.002;-0.002;0.051
142165.000000;483988.439;483971439;2016;09;30;14;26;11.439;15;0.000000;-0.146;-0.163;-9.727;-0.179628;0.245201;-0.008830;0.812;-0.761;22.531;48.418071778;-4.473291672;88.504;-0.002;-0.002;0.051
142185.000000;483988.460;483971460;2016;09;30;14;26;11.460;15;0.000000;-0.154;-0.171;-9.717;-0.215479;0.227640;0.006266;0.812;-0.761;22.531;48.418071779;-4.473291679;88.507;-0.003;-0.003;0.049
142205.000000;483988.479;483971479;2016;09;30;14;26;11.479;15;0.000000;-0.139;-0.160;-9.708;-0.251203;0.189189;-0.032609;0.812;-0.761;22.533;48.418071779;-4.473291685;88.510;-0.003;-0.003;0.046
142225.000000;483988.500;483971500;2016;09;30;14;26;11.500;15;0.000000;-0.150;-0.162;-9.725;-0.217369;0.177678;-0.082635;0.812;-0.761;22.532;48.418071778;-4.473291687;88.509;-0.003;-0.003;0.046
142245.000000;483988.520;483971520;2016;09;30;14;26;11.520;15;0.000000;-0.143;-0.150;-9.720;-0.189161;0.234229;-0.017654;0.812;-0.761;22.532;48.418071778;-4.473291688;88.508;-0.003;-0.003;0.047
142265.000000;483988.539;483971539;2016;09;30;14;26;11.539;15;0.000000;-0.138;-0.173;-9.698;-0.248923;0.182026;0.002764;0.812;-0.761;22.533;48.418071778;-4.473291689;88.507;-0.003;-0.003;0.047
142285.000000;483988.560;483971560;2016;09;30;14;26;11.560;15;0.000000;-0.142;-0.151;-9.687;-0.232684;0.232965;-0.023344;0.812;-0.761;22.534;48.418071777;-4.473291691;88.506;-0.003;-0.003;0.048
142305.000000;483988.580;483971580;2016;09;30;14;26;11.580;15;0.000000;-0.147;-0.151;-9.711;-0.269200;0.181710;0.019189;0.811;-0.761;22.534;48.418071777;-4.473291692;88.505;-0.003;-0.003;0.048
142325.000000;483988.599;483971599;2016;09;30;14;26;11.599;15;0.000000;-0.150;-0.169;-9.717;-0.222852;0.245284;-0.031288;0.810;-0.760;22.535;48.418071776;-4.473291693;88.504;-0.003;-0.003;0.049
